,Pred_Dir,Pred_PDB,Protein_type,Rank,Bound_Unbound,Native_Dir,Native_PDB,H3_local_RMSD,OCD,H Fr,CDRH1,CDRH2,CDRH3,L Fr,CDRL1,CDRL2,CDRL3,Model,PDB,Runtime
11,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7rt9/,renum_renamed_fold_7rt9_model_2.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7rt9.pdb,0.025901775807142258,2.3466370219254533,0.3394281761148991,0.4932371722517118,0.7236871776074305,1.1473951516733594,0.396640906417783,0.537899323123303,0.2084969565559367,0.3030198852779548,AF3,7rt9,
12,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7tcq/,renum_renamed_fold_7tcq_model_0.pdb,antibody,0.9,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7tcq.pdb,0.48251399397850037,3.2572043285973065,0.3457606281121401,0.3414082728151792,0.4285213857679611,1.0681205589680152,0.264040325896448,0.2407298159780879,0.1947535107206366,0.578101802773464,AF3,7tcq,
13,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7qnx/,renum_renamed_fold_7qnx_model_0.pdb,antibody,0.87,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7qnx.pdb,2.2843639850616455,2.100392004553948,0.2722922889964733,0.4123085698270927,0.6325859147385108,2.8484003858986124,0.2007740148844521,0.3205169986185543,0.2319681051742742,0.7386039583440257,AF3,7qnx,
14,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7s5r/,renum_renamed_fold_7s5r_model_2.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7s5r.pdb,0.2306336611509323,2.7114839792797065,0.2817192594374441,0.3559570350532145,0.2667937333876629,0.4648580890766309,0.4343552460818956,0.315012782233985,0.3474212123285812,0.490780163246761,AF3,7s5r,
15,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7o33/,renum_renamed_fold_7o33_model_1.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7o33.pdb,0.03629858419299126,1.140830132206732,0.3430233736321471,0.6275205713756791,0.3895326058977869,1.845885630818992,0.5900797900046474,0.4966369249194248,0.4405144913564285,0.47761588073661,AF3,7o33,
16,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/6xp6/,renum_renamed_fold_6xp6_model_0.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_6xp6.pdb,0.8590661883354187,2.0067405756082586,0.364660860250567,5.716733428723918,1.2372976190914555,1.4577227090216889,0.2717235167446841,0.3495186190515245,0.220213567586173,0.6008562457356365,AF3,6xp6,
17,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7u2e/,renum_renamed_fold_7u2e_model_2.pdb,antibody,0.9,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7u2e.pdb,4.069989204406738,2.5620540503983644,0.3437739005548923,0.2699271534288489,1.1657721960688483,4.732339657531231,0.3461087177860791,0.5851839532964779,0.4167248547966087,2.519147843595231,AF3,7u2e,
18,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7s13/,renum_renamed_fold_7s13_model_0.pdb,antibody,0.86,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7s13.pdb,1.8751448392868042,3.446367409960879,0.340543212545432,0.6090657334355101,0.5708448469235159,3.107439788293993,0.6804366415576077,0.6180347477999181,0.6250790825349207,3.187687063125132,AF3,7s13,
19,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7ryv/,renum_renamed_fold_7ryv_model_1.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7ryv.pdb,2.32122540473938,3.5541970840584227,0.3153712069180761,1.3881909478515866,0.933373129157154,3.9419816683308952,0.3443165962839752,1.4165152717693383,0.2539014973636755,1.0757270851207112,AF3,7ryv,
20,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7zf8/,renum_renamed_fold_7zf8_model_1.pdb,antibody,0.88,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7zf8.pdb,0.17753343284130096,2.0565254181486177,0.2410014392958338,0.5452750834344361,0.3357285158583459,0.8204529858124466,0.3633470309548584,0.2840963242662315,0.2843491658482838,2.940721774710198,AF3,7zf8,
21,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7np1/,renum_renamed_fold_7np1_model_0.pdb,antibody,0.87,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7np1.pdb,4.259008407592773,3.254051238185175,0.2785997046394583,0.4736234678736488,0.7181188416788213,6.5653773270217926,0.3662435439590572,0.453112121448277,0.2411328036833247,2.513024358954933,AF3,7np1,
22,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7qny/,renum_renamed_fold_7qny_model_0.pdb,antibody,0.86,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7qny.pdb,0.40624552965164185,3.049568851045173,0.2338973839424367,0.3761755224977935,0.3167490448607059,1.1569080489539234,0.4360808404350375,0.8586069013842818,0.5749195077153931,1.3424411223222452,AF3,7qny,
23,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7kf0/,renum_renamed_fold_7kf0_model_4.pdb,antibody,0.89,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7kf0.pdb,0.7256924510002136,1.475827102865651,0.2185566578305896,0.3587123726314758,0.3392699354997803,1.1776405540114605,0.3791229050876169,6.302863434556458,0.5137411206856505,0.7047594252408701,AF3,7kf0,
24,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7n6p/,renum_renamed_fold_7n6p_model_1.pdb,antibody,0.88,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7n6p.pdb,4.0216383934021,2.4128414125288606,0.77284668991066,2.4647603673030254,1.4044852972876372,7.12426029673345,0.3553721555117612,0.533037190219909,0.2059074489977876,0.2964576102897292,AF3,7n6p,
25,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7s8g/,renum_renamed_fold_7s8g_model_0.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7s8g.pdb,0.3299047648906708,2.2473582238090555,0.3809507129263926,0.4967169368186182,0.613055955270746,0.7873864798312606,0.4356112759477713,0.7899697717813726,0.3973994555665167,1.0389129023260852,AF3,7s8g,
26,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7s4g/,renum_renamed_fold_7s4g_model_0.pdb,antibody,0.93,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7s4g.pdb,0.07091706991195679,3.971021953768628,0.274054444236275,0.4223151683478173,0.9177065243034838,0.6599659065039416,0.2931626787625057,0.3389230025931404,0.316476450900419,0.5259960955275396,AF3,7s4g,
27,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7a3u/,renum_renamed_fold_7a3u_model_1.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7a3u.pdb,2.111306667327881,3.0892085944647727,0.3170168348400863,0.5174963185114766,0.5661204262249983,2.758441142595172,0.2629938649977256,0.4351364424938196,0.4194135423854675,0.4612876607607976,AF3,7a3u,
28,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7vsw/,renum_renamed_fold_7vsw_model_1.pdb,antibody,0.93,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7vsw.pdb,1.5077695846557617,1.7796706897878845,0.2845462955633697,0.9028070911839178,0.627609391975221,1.97279536831644,0.3105176647112577,0.2997617347151459,0.7605201552088073,0.379746130674145,AF3,7vsw,
29,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7shy/,renum_renamed_fold_7shy_model_0.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7shy.pdb,0.8810487389564514,1.933217748526609,0.452867169247526,0.2932407603594424,0.8518519663087964,2.629651463711875,0.4190909922820616,0.4615508391899038,0.4150983365348147,0.4769149913798344,AF3,7shy,
30,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7wph/,renum_renamed_fold_7wph_model_3.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7wph.pdb,0.5497928261756897,2.802826738697858,0.2580793101550325,0.4815999928888201,0.2676853255008035,0.7528321348410817,0.2322196300135519,0.4443303105443358,0.2730309718025122,0.3991319670698155,AF3,7wph,
31,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7lr3/,renum_renamed_fold_7lr3_model_0.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7lr3.pdb,0.33989810943603516,3.919599435858592,0.5002845144419875,0.3177556248874684,0.4650900121391921,0.6626911243246945,0.4247755820658112,0.3432823411639703,1.241715852727766,0.3657006097553624,AF3,7lr3,
32,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7kf1/,renum_renamed_fold_7kf1_model_3.pdb,antibody,0.89,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7kf1.pdb,2.3838698863983154,4.1465981016332565,0.3316535811289509,0.3421562969075217,0.5511114509855469,2.7843441284505115,0.4451695722546205,6.552577440047998,0.541549620496675,1.2842329168256683,AF3,7kf1,
33,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7kyo/,renum_renamed_fold_7kyo_model_1.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7kyo.pdb,3.1253387928009033,6.280561754892602,0.4355438123770984,1.459255661278423,0.8118313420355271,5.3182206198902975,0.389560628611713,0.948298493798836,0.8921105652753971,0.5368343737185781,AF3,7kyo,
34,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7bbg/,renum_renamed_fold_7bbg_model_0.pdb,antibody,0.9,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7bbg.pdb,1.846949815750122,5.203448724829787,0.3281511921714566,2.8099648977183063,0.5488791748255861,3.5426091298437736,0.1947865897232383,0.2806617543223673,0.3004930968809509,0.8948789325501928,AF3,7bbg,
35,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7z0x/,renum_renamed_fold_7z0x_model_2.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7z0x.pdb,3.9966583251953125,1.1077408807297644,0.2466718799269679,0.4170998984659613,0.930529829111463,8.410075301262934,0.298744605646967,0.5031823476734999,0.2090689626704339,0.6761781848405571,AF3,7z0x,
36,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7q0g/,renum_renamed_fold_7q0g_model_0.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7q0g.pdb,2.851135015487671,0.7183955103494089,0.3269666728221265,0.9142416646184608,0.2613799968905421,5.635922803342048,0.2707340288506484,0.3616776861770702,0.3100112129166096,1.0049617082644826,AF3,7q0g,
37,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7n3c/,renum_renamed_fold_7n3c_model_0.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7n3c.pdb,2.09955096244812,3.535778593841363,0.2309700969449549,0.3019712083609463,0.4054188454494103,4.3621782838652505,0.1795477870925775,0.2154412361061963,0.4026156752747682,0.4700576678196648,AF3,7n3c,
38,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7s8h/,renum_renamed_fold_7s8h_model_0.pdb,antibody,0.8300000000000001,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7s8h.pdb,3.5586047172546387,1.1938740258793847,0.269721482926533,0.5832554199512018,0.3525284757248055,6.510212201391984,0.495826876723677,0.4349649235877694,0.2820827681338502,3.674917255398365,AF3,7s8h,
39,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7rta/,renum_renamed_fold_7rta_model_0.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7rta.pdb,0.03556280955672264,3.4460250944166977,0.2920801092008028,0.2846135448258636,0.9750258262842348,1.6204708532239698,0.2365157794737584,0.1987274382622434,0.1828028016518941,0.4374855527360542,AF3,7rta,
40,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7su0/,renum_renamed_fold_7su0_model_1.pdb,antibody,0.92,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7su0.pdb,1.79525887966156,1.6670503885854602,0.2618572367888292,0.3299626993486999,0.3785521572296536,2.6018596056396186,0.2090544447993198,0.6704373164404526,0.3278887487234149,0.7459079872630193,AF3,7su0,
41,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7shz/,renum_renamed_fold_7shz_model_0.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7shz.pdb,0.48398855328559875,4.368365512506047,0.3786480112502127,0.4772308581169206,0.7692635435532238,0.6071024887780307,0.3275885934074624,0.962385842244154,0.1713350434449028,0.8033073248439608,AF3,7shz,
42,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7rxl/,renum_renamed_fold_7rxl_model_1.pdb,antibody,0.93,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7rxl.pdb,0.6176647543907166,2.881570266017051,0.2936022821235375,0.2480122811875417,0.3565271391638835,1.1213752311560472,0.214409039522786,0.4186009423967052,0.7826517031979385,0.4962138841194514,AF3,7rxl,
43,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7uem/,renum_renamed_fold_7uem_model_0.pdb,antibody,0.93,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7uem.pdb,0.15720999240875244,1.9326772281303783,0.315083321714554,0.2850387688443098,0.6767019066101162,0.4147579915373433,0.415499293707166,0.5886527965659513,0.6414763121813751,1.0470622847584674,AF3,7uem,
44,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7rpt/,renum_renamed_fold_7rpt_model_2.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7rpt.pdb,0.2408321648836136,1.3116378994097502,0.3156309108775221,0.3374456240767157,0.3350372343041621,0.371809046798096,0.4134353235634737,0.4051562770278817,0.2378227697662202,0.3095265771872652,AF3,7rpt,
45,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7lfa/,renum_renamed_fold_7lfa_model_2.pdb,antibody,0.88,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7lfa.pdb,1.914554476737976,8.922897677246445,0.6727772053682707,0.5440163601110055,0.7732125154360779,2.233993532271963,0.3182046812436001,0.272419378423566,0.2758962128121269,0.2581320382692152,AF3,7lfa,
46,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7e5o/,renum_renamed_fold_7e5o_model_0.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7e5o.pdb,1.970266342163086,4.427197879611284,0.354553417404453,0.733119544480483,1.2328926164760974,2.306956593064855,0.3711003243236472,0.3722826548311394,0.2847712290727609,0.5793019904119872,AF3,7e5o,
47,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7wkx/,renum_renamed_fold_7wkx_model_1.pdb,antibody,0.89,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7wkx.pdb,0.6122861504554749,11.220271847682245,0.4499732143616293,3.93526815763164,0.7585227915117564,1.2661596134392994,0.564776557459918,0.5183389832031963,0.7593521207990257,0.5450339371191467,AF3,7wkx,
48,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7uen/,renum_renamed_fold_7uen_model_2.pdb,antibody,0.91,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7uen.pdb,0.6184309124946594,2.9979123945559243,0.3061237660965026,1.1594278961081528,0.5504796302110394,1.0393975712168342,0.4933880772512949,0.5003293537336017,0.3140681899050034,0.2194184935461905,AF3,7uen,
49,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7mdj/,renum_renamed_fold_7mdj_model_4.pdb,antibody,0.9,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7mdj.pdb,0.141767218708992,3.498637685595794,0.5485564481828394,2.226508053618158,0.7292358813229786,0.5805118656803037,0.5913925599601462,0.4945258265063538,0.3281546864499164,0.4342871557152393,AF3,7mdj,
50,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7lfb/,renum_renamed_fold_7lfb_model_2.pdb,antibody,0.93,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7lfb.pdb,1.0678391456604004,2.658452005076363,0.6451867941723897,0.3576563773417052,0.5600162955173194,2.040558122797809,0.4155406042595644,0.3194518961185176,0.3533332922130329,0.8351847921817857,AF3,7lfb,
51,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7kkh/,renum_renamed_fold_7kkh_model_0.pdb,antibody,0.9,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7kkh.pdb,0.16883616149425507,3.7634743018879497,0.3250623095666411,0.3186224992802497,0.3545403874653892,0.5831729022514166,0.702790963272939,0.7631145383664949,0.3600708183004599,0.7982954119985869,AF3,7kkh,
52,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/Ruffolo_AF3/Abs/7oo2/,renum_renamed_fold_7oo2_model_3.pdb,antibody,0.93,unbound,/home/ftalib1/scr4_jgray21/ftalib1/AF3_Benchmark/IgFold_Benchmark/Native/Aug2022_ab/,renum_7oo2.pdb,0.14703792333602905,1.353475930352408,0.1944317489774926,0.2429063905239577,0.3412222822557346,0.3769659355913747,0.3487165919844742,0.231895886159559,0.2015108648460875,0.2616891321567492,AF3,7oo2,
